Transaction_ID,Date,Time,Age_Group,Category,Product_Name,Price,Quantity,Payment_Method,Store_Location,Total_Amount
T01571,2026-03-16,13:52,20s,Beverage,바나나우유,1700,2,Credit Card,Hongdae,3400
T01572,2026-03-29,10:05,60s+,Fresh Food,참치마요 삼각김밥,1200,3,Mobile Pay,Sinsa,3600
T01573,2026-03-22,01:57,30s,Snack,초코빈,1200,3,Mobile Pay,Yeouido,3600
T01574,2026-04-06,06:45,20s,Beverage,아이스 아메리카노,2500,3,Credit Card,Mapo,7500
T01575,2026-03-09,15:27,20s,Beverage,바나나우유,1700,2,Points,Mapo,3400
T01576,2026-04-14,20:52,30s,Fresh Food,참치마요 삼각김밥,1200,2,Cash,Sinsa,2400
T01577,2026-03-26,10:34,10s,Snack,빼빼로,1500,2,Mobile Pay,Sinsa,3000
T01578,2026-04-13,05:27,10s,Instant Food,불닭볶음면 큰컵,1800,3,Credit Card,Hongdae,5400
T01579,2026-03-19,10:27,20s,Alcohol,캔맥주 500ml,2800,3,Mobile Pay,Mapo,8400
T01580,2026-04-11,05:47,30s,Beverage,바나나우유,1700,1,Mobile Pay,Gangnam,1700
T01581,2026-03-28,09:25,40s,Beverage,아이스 아메리카노,2500,2,Mobile Pay,Mapo,5000
T01582,2026-03-11,12:12,10s,Instant Food,신라면 소컵,1100,2,Mobile Pay,Yeouido,2200
T01583,2026-04-06,06:47,50s,Tobacco,에쎄 프라임,4500,3,Mobile Pay,Yeouido,13500
T01584,2026-04-15,12:56,60s+,Fresh Food,샌드위치,2800,1,Points,Yeouido,2800
T01585,2026-03-11,01:39,20s,Instant Food,불닭볶음면 큰컵,1800,2,Mobile Pay,Gangnam,3600
T01586,2026-04-11,01:37,20s,Instant Food,신라면 소컵,1100,2,Mobile Pay,Gangnam,2200
T01587,2026-04-02,19:36,30s,Fresh Food,샌드위치,2800,1,Points,Sinsa,2800
T01588,2026-03-31,11:18,50s,Tobacco,에쎄 프라임,4500,3,Mobile Pay,Yeouido,13500
T01589,2026-04-07,12:45,30s,Fresh Food,참치마요 삼각김밥,1200,2,Points,Sinsa,2400
T01590,2026-03-07,06:19,40s,Alcohol,와인,15000,1,Mobile Pay,Gangnam,15000
T01591,2026-04-02,08:46,30s,Fresh Food,샌드위치,2800,3,Mobile Pay,Mapo,8400
T01592,2026-03-03,23:44,40s,Snack,포카칩,1700,2,Mobile Pay,Yeouido,3400
T01593,2026-03-20,11:38,20s,Beverage,에너지드링크,2200,3,Points,Yeouido,6600
T01594,2026-03-13,19:04,20s,Fresh Food,샌드위치,2800,1,Points,Yeouido,2800
T01595,2026-04-07,06:23,30s,Tobacco,메비우스,4500,2,Points,Gangnam,9000
T01596,2026-04-02,09:51,40s,Snack,빼빼로,1500,2,Mobile Pay,Hongdae,3000
T01597,2026-03-29,06:38,20s,Fresh Food,혜자로운 도시락,5200,3,Cash,Yeouido,15600
T01598,2026-03-10,09:27,30s,Alcohol,캔맥주 500ml,2800,3,Credit Card,Yeouido,8400
T01599,2026-03-08,03:16,60s+,Alcohol,소주,2100,3,Cash,Sinsa,6300
T01600,2026-04-13,15:33,20s,Fresh Food,참치마요 삼각김밥,1200,1,Cash,Mapo,1200
T01601,2026-04-14,09:29,40s,Alcohol,캔맥주 500ml,2800,1,Points,Gangnam,2800
T01602,2026-03-23,06:52,50s,Alcohol,와인,15000,3,Points,Gangnam,45000
T01603,2026-04-12,20:42,40s,Fresh Food,참치마요 삼각김밥,1200,2,Credit Card,Yeouido,2400
T01604,2026-04-12,22:02,30s,Fresh Food,샌드위치,2800,2,Points,Mapo,5600
T01605,2026-03-13,04:39,20s,Tobacco,메비우스,4500,1,Cash,Hongdae,4500
T01606,2026-04-01,15:14,20s,Instant Food,컵누들,1800,2,Mobile Pay,Yeouido,3600
T01607,2026-04-12,03:28,20s,Fresh Food,혜자로운 도시락,5200,3,Credit Card,Sinsa,15600
T01608,2026-04-03,03:29,10s,Instant Food,컵누들,1800,2,Cash,Mapo,3600
T01609,2026-04-12,23:20,50s,Fresh Food,혜자로운 도시락,5200,3,Mobile Pay,Mapo,15600
T01610,2026-03-22,11:02,40s,Instant Food,불닭볶음면 큰컵,1800,2,Mobile Pay,Sinsa,3600
T01611,2026-04-02,17:39,40s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Hongdae,3600
T01612,2026-04-09,14:28,40s,Beverage,바나나우유,1700,3,Cash,Hongdae,5100
T01613,2026-03-29,09:47,30s,Alcohol,소주,2100,1,Mobile Pay,Yeouido,2100
T01614,2026-03-12,18:44,10s,Fresh Food,혜자로운 도시락,5200,2,Credit Card,Sinsa,10400
T01615,2026-03-27,15:33,10s,Fresh Food,참치마요 삼각김밥,1200,2,Credit Card,Yeouido,2400
T01616,2026-03-07,22:47,20s,Alcohol,소주,2100,1,Credit Card,Gangnam,2100
T01617,2026-03-13,23:43,50s,Instant Food,불닭볶음면 큰컵,1800,1,Mobile Pay,Sinsa,1800
T01618,2026-03-15,03:09,20s,Alcohol,캔맥주 500ml,2800,3,Credit Card,Mapo,8400
T01619,2026-04-02,05:43,20s,Fresh Food,혜자로운 도시락,5200,2,Mobile Pay,Yeouido,10400
T01620,2026-03-06,16:43,40s,Beverage,에너지드링크,2200,1,Points,Yeouido,2200
T01621,2026-04-09,14:06,40s,Snack,빼빼로,1500,3,Points,Mapo,4500
T01622,2026-03-22,22:20,30s,Snack,초코빈,1200,2,Mobile Pay,Yeouido,2400
T01623,2026-03-18,10:07,20s,Instant Food,신라면 소컵,1100,2,Cash,Sinsa,2200
T01624,2026-03-07,10:49,50s,Alcohol,소주,2100,1,Mobile Pay,Mapo,2100
T01625,2026-03-14,05:06,50s,Tobacco,에쎄 프라임,4500,3,Credit Card,Yeouido,13500
T01626,2026-03-23,18:19,10s,Fresh Food,참치마요 삼각김밥,1200,2,Credit Card,Hongdae,2400
T01627,2026-03-24,08:01,20s,Fresh Food,혜자로운 도시락,5200,1,Mobile Pay,Mapo,5200
T01628,2026-04-04,00:50,40s,Fresh Food,혜자로운 도시락,5200,3,Points,Sinsa,15600
T01629,2026-03-14,10:16,20s,Alcohol,캔맥주 500ml,2800,2,Credit Card,Mapo,5600
T01630,2026-03-02,08:23,60s+,Alcohol,소주,2100,2,Cash,Mapo,4200
T01631,2026-04-05,13:30,40s,Alcohol,캔맥주 500ml,2800,1,Points,Gangnam,2800
T01632,2026-03-19,17:13,30s,Fresh Food,샌드위치,2800,3,Mobile Pay,Mapo,8400
T01633,2026-03-10,21:11,30s,Instant Food,신라면 소컵,1100,2,Mobile Pay,Yeouido,2200
T01634,2026-04-12,19:09,30s,Snack,초코빈,1200,2,Points,Yeouido,2400
T01635,2026-03-06,23:45,30s,Beverage,아이스 아메리카노,2500,2,Mobile Pay,Hongdae,5000
T01636,2026-03-19,01:56,50s,Alcohol,소주,2100,2,Cash,Mapo,4200
T01637,2026-04-02,04:50,20s,Fresh Food,참치마요 삼각김밥,1200,1,Cash,Mapo,1200
T01638,2026-04-04,18:43,30s,Tobacco,메비우스,4500,1,Credit Card,Sinsa,4500
T01639,2026-03-23,12:19,30s,Instant Food,불닭볶음면 큰컵,1800,3,Cash,Sinsa,5400
T01640,2026-03-07,03:02,30s,Snack,빼빼로,1500,1,Cash,Sinsa,1500
T01641,2026-03-22,02:25,40s,Alcohol,와인,15000,1,Credit Card,Hongdae,15000
T01642,2026-03-31,13:14,20s,Snack,초코빈,1200,1,Credit Card,Yeouido,1200
T01643,2026-03-17,18:05,30s,Tobacco,메비우스,4500,2,Credit Card,Sinsa,9000
T01644,2026-03-18,10:03,30s,Fresh Food,샌드위치,2800,2,Credit Card,Mapo,5600
T01645,2026-03-08,19:05,20s,Snack,초코빈,1200,3,Cash,Hongdae,3600
T01646,2026-03-10,08:22,40s,Tobacco,에쎄 프라임,4500,3,Points,Gangnam,13500
T01647,2026-03-24,19:20,50s,Beverage,에너지드링크,2200,3,Mobile Pay,Mapo,6600
T01648,2026-03-09,02:20,20s,Beverage,아이스 아메리카노,2500,3,Credit Card,Hongdae,7500
T01649,2026-03-18,19:10,20s,Instant Food,신라면 소컵,1100,3,Cash,Hongdae,3300
T01650,2026-03-25,06:49,20s,Beverage,아이스 아메리카노,2500,2,Cash,Sinsa,5000
T01651,2026-04-03,15:00,40s,Instant Food,불닭볶음면 큰컵,1800,2,Cash,Hongdae,3600
T01652,2026-03-21,09:22,10s,Instant Food,신라면 소컵,1100,3,Cash,Sinsa,3300
T01653,2026-03-11,01:55,40s,Alcohol,소주,2100,1,Credit Card,Mapo,2100
T01654,2026-03-07,20:00,30s,Fresh Food,샌드위치,2800,1,Points,Sinsa,2800
T01655,2026-03-22,23:39,50s,Alcohol,와인,15000,2,Points,Gangnam,30000
T01656,2026-03-18,03:10,50s,Tobacco,메비우스,4500,1,Points,Yeouido,4500
T01657,2026-03-17,12:40,50s,Snack,포카칩,1700,1,Credit Card,Gangnam,1700
T01658,2026-03-07,18:52,20s,Instant Food,신라면 소컵,1100,3,Points,Hongdae,3300
T01659,2026-03-02,06:25,10s,Fresh Food,혜자로운 도시락,5200,3,Mobile Pay,Gangnam,15600
T01660,2026-04-14,09:57,30s,Beverage,아이스 아메리카노,2500,3,Cash,Hongdae,7500
T01661,2026-04-03,23:44,30s,Beverage,아이스 아메리카노,2500,2,Credit Card,Mapo,5000
T01662,2026-03-17,23:39,50s,Fresh Food,혜자로운 도시락,5200,1,Credit Card,Mapo,5200
T01663,2026-03-23,02:08,30s,Alcohol,캔맥주 500ml,2800,1,Mobile Pay,Gangnam,2800
T01664,2026-04-13,21:39,60s+,Instant Food,신라면 소컵,1100,3,Cash,Gangnam,3300
T01665,2026-03-16,07:49,20s,Beverage,아이스 아메리카노,2500,1,Cash,Hongdae,2500
T01666,2026-04-15,00:56,40s,Tobacco,에쎄 프라임,4500,3,Cash,Sinsa,13500
T01667,2026-03-11,21:43,30s,Fresh Food,참치마요 삼각김밥,1200,3,Mobile Pay,Hongdae,3600
T01668,2026-03-31,03:02,30s,Tobacco,메비우스,4500,1,Points,Hongdae,4500
T01669,2026-03-23,10:04,50s,Fresh Food,샌드위치,2800,2,Credit Card,Yeouido,5600
T01670,2026-03-27,12:34,30s,Snack,초코빈,1200,3,Mobile Pay,Mapo,3600
T01671,2026-04-03,23:28,40s,Instant Food,신라면 소컵,1100,2,Mobile Pay,Hongdae,2200
T01672,2026-03-16,13:20,40s,Beverage,에너지드링크,2200,2,Credit Card,Mapo,4400
T01673,2026-03-18,19:54,40s,Snack,빼빼로,1500,2,Cash,Mapo,3000
T01674,2026-03-22,05:37,20s,Alcohol,소주,2100,3,Cash,Gangnam,6300
T01675,2026-03-14,18:15,60s+,Instant Food,컵누들,1800,1,Mobile Pay,Gangnam,1800
T01676,2026-03-25,19:23,30s,Fresh Food,참치마요 삼각김밥,1200,1,Points,Gangnam,1200
T01677,2026-03-27,18:51,10s,Beverage,에너지드링크,2200,3,Points,Gangnam,6600
T01678,2026-04-01,13:00,30s,Fresh Food,샌드위치,2800,1,Cash,Sinsa,2800
T01679,2026-04-11,17:05,10s,Instant Food,불닭볶음면 큰컵,1800,2,Points,Sinsa,3600
T01680,2026-04-15,10:38,20s,Instant Food,불닭볶음면 큰컵,1800,2,Mobile Pay,Gangnam,3600
T01681,2026-03-21,01:43,20s,Fresh Food,샌드위치,2800,3,Mobile Pay,Sinsa,8400
T01682,2026-03-06,01:12,20s,Tobacco,메비우스,4500,1,Credit Card,Yeouido,4500
T01683,2026-04-12,11:43,50s,Snack,초코빈,1200,1,Points,Gangnam,1200
T01684,2026-03-27,09:34,10s,Instant Food,컵누들,1800,2,Points,Gangnam,3600
T01685,2026-03-14,14:15,20s,Alcohol,와인,15000,2,Cash,Gangnam,30000
T01686,2026-03-04,07:40,20s,Tobacco,메비우스,4500,2,Cash,Mapo,9000
T01687,2026-03-17,12:22,20s,Tobacco,에쎄 프라임,4500,3,Points,Sinsa,13500
T01688,2026-03-17,00:36,50s,Alcohol,캔맥주 500ml,2800,1,Cash,Gangnam,2800
T01689,2026-03-28,05:54,40s,Fresh Food,참치마요 삼각김밥,1200,1,Points,Hongdae,1200
T01690,2026-03-31,12:52,20s,Alcohol,와인,15000,3,Mobile Pay,Hongdae,45000
T01691,2026-04-10,18:32,10s,Snack,포카칩,1700,3,Mobile Pay,Yeouido,5100
T01692,2026-03-02,20:48,40s,Alcohol,캔맥주 500ml,2800,2,Credit Card,Hongdae,5600
T01693,2026-03-06,13:54,50s,Tobacco,에쎄 프라임,4500,3,Cash,Hongdae,13500
T01694,2026-04-01,01:54,50s,Beverage,바나나우유,1700,2,Cash,Yeouido,3400
T01695,2026-03-04,06:47,60s+,Alcohol,소주,2100,1,Mobile Pay,Mapo,2100
T01696,2026-03-07,07:07,30s,Fresh Food,샌드위치,2800,1,Mobile Pay,Gangnam,2800
T01697,2026-03-24,23:13,30s,Fresh Food,혜자로운 도시락,5200,1,Credit Card,Sinsa,5200
T01698,2026-04-08,14:30,40s,Alcohol,캔맥주 500ml,2800,2,Cash,Sinsa,5600
T01699,2026-04-07,16:34,50s,Fresh Food,샌드위치,2800,2,Credit Card,Sinsa,5600
T01700,2026-03-18,13:41,20s,Snack,포카칩,1700,3,Credit Card,Hongdae,5100
T01701,2026-03-29,11:37,40s,Fresh Food,혜자로운 도시락,5200,2,Cash,Hongdae,10400
T01702,2026-03-26,19:21,20s,Beverage,아이스 아메리카노,2500,3,Cash,Yeouido,7500
T01703,2026-03-27,00:06,10s,Fresh Food,샌드위치,2800,1,Credit Card,Mapo,2800
T01704,2026-03-21,19:20,30s,Alcohol,캔맥주 500ml,2800,3,Credit Card,Hongdae,8400
T01705,2026-04-08,07:40,40s,Snack,포카칩,1700,3,Points,Mapo,5100
T01706,2026-03-03,21:23,40s,Instant Food,신라면 소컵,1100,2,Mobile Pay,Hongdae,2200
T01707,2026-03-02,13:27,20s,Tobacco,에쎄 프라임,4500,1,Credit Card,Gangnam,4500
T01708,2026-03-17,18:18,10s,Instant Food,컵누들,1800,3,Points,Hongdae,5400
T01709,2026-03-17,01:31,30s,Alcohol,와인,15000,1,Points,Sinsa,15000
T01710,2026-04-11,14:49,30s,Beverage,바나나우유,1700,2,Credit Card,Yeouido,3400
T01711,2026-03-13,13:03,10s,Snack,초코빈,1200,3,Credit Card,Hongdae,3600
T01712,2026-03-19,07:07,20s,Tobacco,메비우스,4500,3,Cash,Gangnam,13500
T01713,2026-03-16,00:07,30s,Beverage,아이스 아메리카노,2500,2,Points,Mapo,5000
T01714,2026-03-04,07:33,30s,Fresh Food,샌드위치,2800,1,Cash,Yeouido,2800
T01715,2026-04-06,16:57,20s,Fresh Food,참치마요 삼각김밥,1200,1,Mobile Pay,Gangnam,1200
T01716,2026-04-01,20:34,20s,Fresh Food,샌드위치,2800,2,Mobile Pay,Hongdae,5600
T01717,2026-03-10,10:46,20s,Snack,포카칩,1700,3,Credit Card,Hongdae,5100
T01718,2026-04-14,08:33,40s,Alcohol,와인,15000,3,Cash,Sinsa,45000
T01719,2026-04-10,17:14,10s,Instant Food,컵누들,1800,2,Cash,Yeouido,3600
T01720,2026-03-28,18:40,30s,Tobacco,메비우스,4500,1,Cash,Sinsa,4500
T01721,2026-04-08,14:53,50s,Instant Food,신라면 소컵,1100,3,Mobile Pay,Sinsa,3300
T01722,2026-03-30,00:58,20s,Tobacco,메비우스,4500,1,Points,Gangnam,4500
T01723,2026-03-12,09:02,30s,Beverage,바나나우유,1700,2,Points,Sinsa,3400
T01724,2026-03-25,05:30,10s,Snack,초코빈,1200,2,Points,Mapo,2400
T01725,2026-03-19,00:31,50s,Fresh Food,혜자로운 도시락,5200,2,Mobile Pay,Yeouido,10400
T01726,2026-03-19,20:54,10s,Fresh Food,혜자로운 도시락,5200,3,Points,Yeouido,15600
T01727,2026-04-02,06:06,20s,Beverage,아이스 아메리카노,2500,2,Credit Card,Mapo,5000
T01728,2026-03-02,00:18,20s,Fresh Food,샌드위치,2800,1,Points,Yeouido,2800
T01729,2026-03-22,17:12,30s,Tobacco,메비우스,4500,1,Cash,Mapo,4500
T01730,2026-03-10,11:25,10s,Fresh Food,혜자로운 도시락,5200,2,Mobile Pay,Sinsa,10400
T01731,2026-03-13,04:22,20s,Alcohol,소주,2100,2,Cash,Gangnam,4200
T01732,2026-04-10,12:23,10s,Instant Food,신라면 소컵,1100,3,Mobile Pay,Mapo,3300
T01733,2026-03-27,00:38,50s,Beverage,바나나우유,1700,3,Points,Yeouido,5100
T01734,2026-03-03,14:14,50s,Beverage,바나나우유,1700,3,Credit Card,Hongdae,5100
T01735,2026-03-03,21:22,20s,Fresh Food,참치마요 삼각김밥,1200,1,Credit Card,Hongdae,1200
T01736,2026-03-10,03:47,40s,Alcohol,와인,15000,3,Mobile Pay,Gangnam,45000
T01737,2026-03-26,23:42,40s,Tobacco,메비우스,4500,2,Mobile Pay,Mapo,9000
T01738,2026-03-01,14:46,10s,Fresh Food,참치마요 삼각김밥,1200,1,Mobile Pay,Gangnam,1200
T01739,2026-03-06,01:19,10s,Beverage,아이스 아메리카노,2500,1,Credit Card,Sinsa,2500
T01740,2026-04-01,21:36,20s,Tobacco,에쎄 프라임,4500,1,Cash,Gangnam,4500
T01741,2026-04-06,10:37,20s,Fresh Food,샌드위치,2800,2,Mobile Pay,Mapo,5600
T01742,2026-04-09,02:51,30s,Instant Food,신라면 소컵,1100,3,Cash,Yeouido,3300
T01743,2026-04-14,03:51,20s,Beverage,바나나우유,1700,1,Cash,Hongdae,1700
T01744,2026-03-01,13:40,10s,Beverage,바나나우유,1700,2,Mobile Pay,Mapo,3400
T01745,2026-03-19,03:20,10s,Instant Food,불닭볶음면 큰컵,1800,3,Cash,Hongdae,5400
T01746,2026-03-03,17:20,60s+,Instant Food,불닭볶음면 큰컵,1800,2,Points,Mapo,3600
T01747,2026-03-14,09:50,50s,Beverage,아이스 아메리카노,2500,1,Cash,Sinsa,2500
T01748,2026-03-06,07:51,20s,Instant Food,컵누들,1800,1,Points,Gangnam,1800
T01749,2026-03-06,13:27,30s,Instant Food,불닭볶음면 큰컵,1800,1,Credit Card,Gangnam,1800
T01750,2026-03-29,05:25,10s,Fresh Food,샌드위치,2800,2,Cash,Mapo,5600
T01751,2026-03-30,04:29,60s+,Fresh Food,참치마요 삼각김밥,1200,1,Points,Hongdae,1200
T01752,2026-03-18,14:33,50s,Fresh Food,혜자로운 도시락,5200,3,Mobile Pay,Sinsa,15600
T01753,2026-04-11,00:39,20s,Beverage,바나나우유,1700,2,Mobile Pay,Sinsa,3400
T01754,2026-03-26,14:03,30s,Instant Food,신라면 소컵,1100,3,Credit Card,Gangnam,3300
T01755,2026-04-10,09:55,20s,Instant Food,신라면 소컵,1100,3,Credit Card,Mapo,3300
T01756,2026-03-11,09:37,30s,Tobacco,메비우스,4500,3,Mobile Pay,Yeouido,13500
T01757,2026-04-07,01:05,50s,Snack,포카칩,1700,3,Credit Card,Gangnam,5100
T01758,2026-04-04,01:18,50s,Tobacco,메비우스,4500,1,Credit Card,Yeouido,4500
T01759,2026-04-07,01:54,20s,Fresh Food,참치마요 삼각김밥,1200,2,Mobile Pay,Sinsa,2400
T01760,2026-03-27,15:43,20s,Instant Food,불닭볶음면 큰컵,1800,2,Credit Card,Mapo,3600
T01761,2026-04-11,11:25,30s,Beverage,바나나우유,1700,1,Cash,Gangnam,1700
T01762,2026-03-24,05:15,20s,Snack,빼빼로,1500,3,Credit Card,Mapo,4500
T01763,2026-04-11,16:38,20s,Beverage,에너지드링크,2200,3,Credit Card,Mapo,6600
T01764,2026-03-05,10:19,20s,Beverage,아이스 아메리카노,2500,2,Credit Card,Gangnam,5000
T01765,2026-04-04,23:39,20s,Beverage,바나나우유,1700,1,Mobile Pay,Hongdae,1700
T01766,2026-03-07,07:21,40s,Alcohol,와인,15000,1,Points,Gangnam,15000
T01767,2026-03-02,22:19,30s,Alcohol,와인,15000,1,Mobile Pay,Sinsa,15000
T01768,2026-03-18,09:48,10s,Beverage,에너지드링크,2200,1,Cash,Sinsa,2200
T01769,2026-03-24,12:00,30s,Fresh Food,샌드위치,2800,1,Cash,Mapo,2800
T01770,2026-03-12,15:03,40s,Alcohol,와인,15000,2,Credit Card,Sinsa,30000
T01771,2026-03-26,22:56,10s,Beverage,아이스 아메리카노,2500,3,Points,Sinsa,7500
T01772,2026-04-08,22:13,20s,Snack,포카칩,1700,2,Mobile Pay,Sinsa,3400
T01773,2026-03-17,10:13,30s,Fresh Food,샌드위치,2800,3,Credit Card,Sinsa,8400
T01774,2026-03-17,17:46,30s,Alcohol,와인,15000,2,Credit Card,Gangnam,30000
T01775,2026-03-23,21:39,40s,Tobacco,메비우스,4500,1,Cash,Mapo,4500
T01776,2026-03-18,01:43,10s,Instant Food,신라면 소컵,1100,1,Credit Card,Yeouido,1100
T01777,2026-04-03,06:49,20s,Beverage,에너지드링크,2200,3,Mobile Pay,Hongdae,6600
T01778,2026-03-06,06:54,30s,Fresh Food,참치마요 삼각김밥,1200,3,Mobile Pay,Sinsa,3600
T01779,2026-03-23,02:28,10s,Instant Food,컵누들,1800,1,Credit Card,Hongdae,1800
T01780,2026-04-06,08:13,20s,Alcohol,소주,2100,2,Mobile Pay,Gangnam,4200
T01781,2026-04-12,00:09,30s,Instant Food,신라면 소컵,1100,2,Cash,Mapo,2200
T01782,2026-03-15,14:22,20s,Snack,초코빈,1200,1,Points,Sinsa,1200
T01783,2026-03-26,14:29,30s,Instant Food,신라면 소컵,1100,1,Mobile Pay,Mapo,1100
T01784,2026-04-02,03:39,40s,Alcohol,소주,2100,3,Mobile Pay,Gangnam,6300
T01785,2026-04-06,22:06,10s,Fresh Food,샌드위치,2800,1,Cash,Hongdae,2800
T01786,2026-04-15,12:34,30s,Beverage,에너지드링크,2200,1,Points,Hongdae,2200
T01787,2026-03-10,13:19,40s,Beverage,에너지드링크,2200,2,Points,Mapo,4400
T01788,2026-04-13,21:18,30s,Snack,빼빼로,1500,1,Cash,Sinsa,1500
T01789,2026-03-13,17:59,20s,Fresh Food,샌드위치,2800,2,Cash,Sinsa,5600
T01790,2026-03-22,07:46,20s,Alcohol,캔맥주 500ml,2800,3,Points,Gangnam,8400
T01791,2026-03-19,18:26,40s,Snack,빼빼로,1500,1,Cash,Yeouido,1500
T01792,2026-03-20,02:44,40s,Beverage,바나나우유,1700,3,Credit Card,Yeouido,5100
T01793,2026-03-24,23:54,30s,Beverage,바나나우유,1700,3,Mobile Pay,Yeouido,5100
T01794,2026-03-09,21:52,10s,Beverage,바나나우유,1700,2,Credit Card,Yeouido,3400
T01795,2026-03-30,16:18,30s,Beverage,에너지드링크,2200,3,Cash,Gangnam,6600
T01796,2026-04-10,06:18,30s,Tobacco,메비우스,4500,3,Cash,Hongdae,13500
T01797,2026-04-09,17:32,30s,Beverage,바나나우유,1700,3,Mobile Pay,Sinsa,5100
T01798,2026-03-11,04:28,40s,Alcohol,소주,2100,1,Cash,Hongdae,2100
T01799,2026-04-12,06:35,40s,Fresh Food,혜자로운 도시락,5200,2,Cash,Hongdae,10400
T01800,2026-04-02,11:07,20s,Instant Food,컵누들,1800,2,Points,Mapo,3600
T01801,2026-03-15,10:44,40s,Alcohol,소주,2100,2,Cash,Sinsa,4200
T01802,2026-03-11,06:22,30s,Fresh Food,샌드위치,2800,2,Points,Yeouido,5600
T01803,2026-03-28,13:24,10s,Snack,초코빈,1200,2,Credit Card,Yeouido,2400
T01804,2026-03-28,10:15,30s,Fresh Food,참치마요 삼각김밥,1200,3,Cash,Mapo,3600
T01805,2026-03-29,12:35,40s,Alcohol,소주,2100,1,Credit Card,Yeouido,2100
T01806,2026-04-02,17:12,40s,Alcohol,캔맥주 500ml,2800,2,Cash,Mapo,5600
T01807,2026-03-12,03:58,30s,Fresh Food,샌드위치,2800,1,Credit Card,Gangnam,2800
T01808,2026-03-22,01:56,20s,Snack,초코빈,1200,3,Mobile Pay,Mapo,3600
T01809,2026-03-10,03:03,10s,Instant Food,불닭볶음면 큰컵,1800,1,Credit Card,Yeouido,1800
T01810,2026-04-06,18:56,40s,Snack,빼빼로,1500,3,Points,Yeouido,4500
T01811,2026-03-09,08:30,40s,Snack,빼빼로,1500,3,Cash,Hongdae,4500
T01812,2026-03-03,17:08,20s,Beverage,에너지드링크,2200,2,Credit Card,Gangnam,4400
T01813,2026-03-29,01:32,20s,Instant Food,신라면 소컵,1100,1,Cash,Mapo,1100
T01814,2026-04-12,14:38,20s,Beverage,에너지드링크,2200,1,Mobile Pay,Sinsa,2200
T01815,2026-04-04,16:33,20s,Beverage,에너지드링크,2200,1,Cash,Hongdae,2200
T01816,2026-03-09,11:59,30s,Fresh Food,참치마요 삼각김밥,1200,2,Credit Card,Hongdae,2400
T01817,2026-03-05,06:45,10s,Instant Food,불닭볶음면 큰컵,1800,3,Cash,Mapo,5400
T01818,2026-04-14,05:36,20s,Fresh Food,혜자로운 도시락,5200,3,Points,Hongdae,15600
T01819,2026-04-08,02:05,30s,Instant Food,컵누들,1800,1,Points,Yeouido,1800
T01820,2026-03-01,09:26,50s,Alcohol,캔맥주 500ml,2800,2,Mobile Pay,Sinsa,5600
T01821,2026-04-07,23:49,30s,Snack,포카칩,1700,2,Points,Yeouido,3400
T01822,2026-03-17,14:48,10s,Instant Food,신라면 소컵,1100,3,Points,Yeouido,3300
T01823,2026-03-13,06:03,30s,Instant Food,신라면 소컵,1100,3,Cash,Yeouido,3300
T01824,2026-03-16,00:45,40s,Beverage,바나나우유,1700,2,Points,Sinsa,3400
T01825,2026-03-14,07:04,50s,Instant Food,신라면 소컵,1100,1,Credit Card,Yeouido,1100
T01826,2026-04-14,03:46,40s,Beverage,바나나우유,1700,3,Credit Card,Gangnam,5100
T01827,2026-04-01,10:04,20s,Instant Food,불닭볶음면 큰컵,1800,1,Credit Card,Yeouido,1800
T01828,2026-03-27,16:49,30s,Fresh Food,참치마요 삼각김밥,1200,2,Credit Card,Yeouido,2400
T01829,2026-03-07,02:08,60s+,Fresh Food,샌드위치,2800,2,Mobile Pay,Mapo,5600
T01830,2026-04-08,15:50,30s,Fresh Food,혜자로운 도시락,5200,2,Mobile Pay,Sinsa,10400
T01831,2026-04-14,08:53,30s,Beverage,바나나우유,1700,1,Credit Card,Hongdae,1700
T01832,2026-03-23,07:56,30s,Alcohol,소주,2100,1,Cash,Yeouido,2100
T01833,2026-03-17,07:12,40s,Snack,포카칩,1700,3,Cash,Mapo,5100
T01834,2026-04-02,09:35,20s,Alcohol,소주,2100,3,Cash,Hongdae,6300
T01835,2026-03-08,14:28,20s,Beverage,아이스 아메리카노,2500,1,Cash,Gangnam,2500
T01836,2026-04-08,18:12,40s,Instant Food,컵누들,1800,2,Points,Mapo,3600
T01837,2026-03-17,08:22,10s,Beverage,아이스 아메리카노,2500,3,Cash,Mapo,7500
T01838,2026-03-12,03:29,30s,Snack,포카칩,1700,1,Credit Card,Hongdae,1700
T01839,2026-04-12,16:18,50s,Beverage,바나나우유,1700,1,Points,Gangnam,1700
T01840,2026-03-03,23:03,10s,Fresh Food,혜자로운 도시락,5200,3,Credit Card,Hongdae,15600
T01841,2026-03-17,09:26,40s,Tobacco,에쎄 프라임,4500,2,Points,Sinsa,9000
T01842,2026-03-09,11:03,30s,Tobacco,메비우스,4500,3,Credit Card,Sinsa,13500
T01843,2026-04-04,21:26,30s,Instant Food,불닭볶음면 큰컵,1800,3,Points,Sinsa,5400
T01844,2026-04-11,07:23,20s,Snack,초코빈,1200,3,Credit Card,Gangnam,3600
T01845,2026-03-21,02:25,20s,Fresh Food,샌드위치,2800,1,Cash,Yeouido,2800
T01846,2026-03-26,03:51,20s,Alcohol,캔맥주 500ml,2800,1,Mobile Pay,Mapo,2800
