Transaction_ID,Date,Time,Age_Group,Category,Product_Name,Price,Quantity,Payment_Method,Store_Location,Total_Amount
T01546,2026-01-17,18:19,30s,Fresh Food,샌드위치,2800,1,Mobile Pay,Mapo,2800
T01547,2026-01-17,13:28,20s,Snack,포카칩,1700,3,Mobile Pay,Sinsa,5100
T01548,2026-01-22,07:04,40s,Alcohol,와인,15000,3,Points,Sinsa,45000
T01549,2026-01-03,21:38,50s,Alcohol,와인,15000,2,Cash,Sinsa,30000
T01550,2026-01-12,01:50,30s,Beverage,아이스 아메리카노,2500,1,Credit Card,Gangnam,2500
T01551,2026-02-09,21:34,20s,Beverage,아이스 아메리카노,2500,2,Points,Hongdae,5000
T01552,2026-01-31,21:27,40s,Beverage,바나나우유,1700,1,Credit Card,Hongdae,1700
T01553,2026-01-10,11:44,20s,Alcohol,와인,15000,1,Credit Card,Mapo,15000
T01554,2026-02-09,19:34,20s,Instant Food,신라면 소컵,1100,1,Points,Hongdae,1100
T01555,2026-01-22,08:55,20s,Beverage,에너지드링크,2200,1,Credit Card,Hongdae,2200
T01556,2026-01-11,18:07,30s,Beverage,바나나우유,1700,3,Mobile Pay,Yeouido,5100
T01557,2026-02-01,00:35,50s,Alcohol,캔맥주 500ml,2800,3,Points,Hongdae,8400
T01558,2026-02-08,05:28,10s,Fresh Food,참치마요 삼각김밥,1200,1,Cash,Mapo,1200
T01559,2026-01-08,04:15,20s,Tobacco,에쎄 프라임,4500,3,Cash,Gangnam,13500
T01560,2026-01-15,15:45,20s,Beverage,바나나우유,1700,3,Mobile Pay,Mapo,5100
T01561,2026-02-11,15:00,50s,Instant Food,불닭볶음면 큰컵,1800,3,Points,Yeouido,5400
T01562,2026-02-03,08:44,20s,Fresh Food,혜자로운 도시락,5200,2,Cash,Sinsa,10400
T01563,2026-02-06,02:09,20s,Alcohol,와인,15000,1,Cash,Sinsa,15000
T01564,2026-01-16,06:27,50s,Snack,포카칩,1700,1,Credit Card,Mapo,1700
T01565,2026-01-30,09:45,30s,Beverage,에너지드링크,2200,3,Credit Card,Gangnam,6600
T01566,2026-01-01,01:46,30s,Beverage,바나나우유,1700,1,Credit Card,Hongdae,1700
T01567,2026-02-01,18:09,20s,Instant Food,불닭볶음면 큰컵,1800,1,Cash,Gangnam,1800
T01568,2026-02-02,18:10,30s,Fresh Food,참치마요 삼각김밥,1200,3,Credit Card,Gangnam,3600
T01569,2026-01-08,12:34,20s,Snack,포카칩,1700,3,Points,Gangnam,5100
T01570,2026-01-29,10:29,20s,Tobacco,메비우스,4500,1,Mobile Pay,Gangnam,4500
T01571,2026-01-24,10:38,20s,Instant Food,불닭볶음면 큰컵,1800,1,Cash,Gangnam,1800
T01572,2026-01-09,09:50,50s,Alcohol,캔맥주 500ml,2800,1,Credit Card,Hongdae,2800
T01573,2026-01-12,10:36,40s,Snack,포카칩,1700,2,Cash,Yeouido,3400
T01574,2026-01-30,04:17,30s,Fresh Food,참치마요 삼각김밥,1200,2,Points,Gangnam,2400
T01575,2026-01-23,06:42,10s,Instant Food,불닭볶음면 큰컵,1800,3,Points,Mapo,5400
T01576,2026-01-15,13:13,50s,Fresh Food,샌드위치,2800,2,Mobile Pay,Mapo,5600
T01577,2026-01-26,10:01,40s,Fresh Food,혜자로운 도시락,5200,2,Mobile Pay,Sinsa,10400
T01578,2026-01-17,15:12,30s,Fresh Food,혜자로운 도시락,5200,3,Cash,Gangnam,15600
T01579,2026-02-06,09:53,20s,Alcohol,와인,15000,3,Mobile Pay,Mapo,45000
T01580,2026-02-08,18:31,20s,Tobacco,메비우스,4500,1,Points,Mapo,4500
T01581,2026-02-02,07:11,20s,Beverage,아이스 아메리카노,2500,1,Mobile Pay,Gangnam,2500
T01582,2026-01-04,03:13,10s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Hongdae,3600
T01583,2026-01-08,11:41,40s,Fresh Food,샌드위치,2800,1,Credit Card,Sinsa,2800
T01584,2026-02-12,16:14,50s,Tobacco,메비우스,4500,2,Mobile Pay,Sinsa,9000
T01585,2026-02-01,09:01,20s,Beverage,바나나우유,1700,1,Mobile Pay,Gangnam,1700
T01586,2026-01-11,06:31,30s,Beverage,아이스 아메리카노,2500,2,Credit Card,Sinsa,5000
T01587,2026-01-09,23:54,20s,Instant Food,컵누들,1800,3,Credit Card,Yeouido,5400
T01588,2026-01-18,14:52,10s,Beverage,아이스 아메리카노,2500,1,Mobile Pay,Sinsa,2500
T01589,2026-01-20,01:57,30s,Beverage,에너지드링크,2200,3,Mobile Pay,Sinsa,6600
T01590,2026-02-12,06:23,10s,Fresh Food,참치마요 삼각김밥,1200,1,Cash,Sinsa,1200
T01591,2026-01-02,03:04,30s,Fresh Food,샌드위치,2800,1,Cash,Hongdae,2800
T01592,2026-01-16,11:37,20s,Instant Food,신라면 소컵,1100,3,Cash,Gangnam,3300
T01593,2026-01-27,12:21,50s,Instant Food,컵누들,1800,3,Cash,Sinsa,5400
T01594,2026-02-11,19:52,60s+,Fresh Food,혜자로운 도시락,5200,2,Cash,Gangnam,10400
T01595,2026-01-29,04:35,30s,Tobacco,에쎄 프라임,4500,2,Cash,Yeouido,9000
T01596,2026-01-29,13:42,30s,Fresh Food,참치마요 삼각김밥,1200,2,Cash,Sinsa,2400
T01597,2026-01-27,19:39,30s,Beverage,바나나우유,1700,3,Credit Card,Hongdae,5100
T01598,2026-02-11,04:39,20s,Instant Food,컵누들,1800,1,Mobile Pay,Gangnam,1800
T01599,2026-01-18,20:42,20s,Beverage,바나나우유,1700,2,Points,Sinsa,3400
T01600,2026-02-09,21:11,20s,Fresh Food,참치마요 삼각김밥,1200,1,Credit Card,Sinsa,1200
T01601,2026-01-03,13:53,30s,Snack,초코빈,1200,2,Credit Card,Gangnam,2400
T01602,2026-02-01,13:38,20s,Instant Food,컵누들,1800,3,Points,Mapo,5400
T01603,2026-01-07,22:48,50s,Snack,초코빈,1200,2,Mobile Pay,Yeouido,2400
T01604,2026-02-01,23:05,30s,Beverage,바나나우유,1700,3,Mobile Pay,Hongdae,5100
T01605,2026-02-05,01:19,30s,Instant Food,신라면 소컵,1100,2,Mobile Pay,Yeouido,2200
T01606,2026-01-29,22:23,10s,Beverage,바나나우유,1700,3,Credit Card,Hongdae,5100
T01607,2026-01-31,14:30,20s,Tobacco,메비우스,4500,2,Credit Card,Sinsa,9000
T01608,2026-01-23,01:29,40s,Tobacco,메비우스,4500,2,Cash,Yeouido,9000
T01609,2026-01-18,23:03,40s,Beverage,에너지드링크,2200,1,Points,Hongdae,2200
T01610,2026-01-28,23:10,60s+,Alcohol,캔맥주 500ml,2800,1,Mobile Pay,Yeouido,2800
T01611,2026-01-28,15:23,50s,Alcohol,캔맥주 500ml,2800,2,Points,Mapo,5600
T01612,2026-01-23,14:30,30s,Alcohol,와인,15000,2,Credit Card,Sinsa,30000
T01613,2026-01-01,00:20,50s,Snack,포카칩,1700,2,Points,Mapo,3400
T01614,2026-02-13,11:36,10s,Instant Food,컵누들,1800,2,Mobile Pay,Gangnam,3600
T01615,2026-01-22,05:05,10s,Snack,초코빈,1200,1,Mobile Pay,Hongdae,1200
T01616,2026-01-07,21:19,10s,Beverage,바나나우유,1700,3,Mobile Pay,Hongdae,5100
T01617,2026-01-24,12:52,40s,Alcohol,와인,15000,2,Points,Gangnam,30000
T01618,2026-01-05,04:10,20s,Snack,빼빼로,1500,1,Points,Sinsa,1500
T01619,2026-01-15,03:59,20s,Tobacco,에쎄 프라임,4500,2,Cash,Sinsa,9000
T01620,2026-01-11,06:45,10s,Beverage,바나나우유,1700,1,Points,Yeouido,1700
T01621,2026-01-17,22:04,50s,Alcohol,와인,15000,2,Mobile Pay,Gangnam,30000
T01622,2026-02-04,18:03,30s,Alcohol,와인,15000,1,Mobile Pay,Mapo,15000
T01623,2026-01-16,05:11,10s,Snack,빼빼로,1500,2,Credit Card,Gangnam,3000
T01624,2026-01-07,07:18,20s,Beverage,바나나우유,1700,1,Cash,Mapo,1700
T01625,2026-02-09,04:46,50s,Snack,초코빈,1200,2,Points,Sinsa,2400
T01626,2026-01-15,14:20,30s,Fresh Food,혜자로운 도시락,5200,3,Points,Sinsa,15600
T01627,2026-01-01,09:56,10s,Fresh Food,샌드위치,2800,2,Mobile Pay,Hongdae,5600
T01628,2026-01-26,10:11,20s,Alcohol,캔맥주 500ml,2800,1,Credit Card,Yeouido,2800
T01629,2026-02-12,08:12,30s,Fresh Food,샌드위치,2800,3,Cash,Yeouido,8400
T01630,2026-01-07,09:47,20s,Instant Food,신라면 소컵,1100,3,Mobile Pay,Gangnam,3300
T01631,2026-01-03,17:48,40s,Snack,포카칩,1700,3,Points,Yeouido,5100
T01632,2026-01-09,08:20,30s,Fresh Food,혜자로운 도시락,5200,1,Mobile Pay,Yeouido,5200
T01633,2026-01-11,10:05,20s,Instant Food,신라면 소컵,1100,3,Cash,Gangnam,3300
T01634,2026-01-14,18:58,50s,Tobacco,에쎄 프라임,4500,1,Points,Gangnam,4500
T01635,2026-01-11,06:09,20s,Fresh Food,샌드위치,2800,3,Credit Card,Yeouido,8400
T01636,2026-01-08,04:53,30s,Fresh Food,샌드위치,2800,1,Mobile Pay,Yeouido,2800
T01637,2026-01-08,11:21,30s,Instant Food,불닭볶음면 큰컵,1800,3,Cash,Yeouido,5400
T01638,2026-01-28,13:37,40s,Snack,빼빼로,1500,1,Points,Mapo,1500
T01639,2026-01-19,07:31,10s,Snack,포카칩,1700,3,Points,Sinsa,5100
T01640,2026-02-02,14:57,30s,Fresh Food,참치마요 삼각김밥,1200,3,Cash,Hongdae,3600
T01641,2026-02-09,09:13,10s,Beverage,바나나우유,1700,1,Mobile Pay,Gangnam,1700
T01642,2026-02-03,19:22,10s,Beverage,바나나우유,1700,3,Mobile Pay,Hongdae,5100
T01643,2026-01-30,14:23,30s,Tobacco,에쎄 프라임,4500,2,Points,Gangnam,9000
T01644,2026-02-13,00:27,20s,Tobacco,에쎄 프라임,4500,3,Cash,Hongdae,13500
T01645,2026-01-17,23:39,10s,Beverage,에너지드링크,2200,2,Mobile Pay,Hongdae,4400
T01646,2026-01-30,16:15,30s,Instant Food,신라면 소컵,1100,2,Cash,Hongdae,2200
T01647,2026-02-01,04:49,30s,Alcohol,와인,15000,2,Credit Card,Mapo,30000
T01648,2026-02-11,11:56,20s,Snack,초코빈,1200,2,Credit Card,Hongdae,2400
T01649,2026-02-11,19:43,60s+,Fresh Food,혜자로운 도시락,5200,3,Points,Mapo,15600
T01650,2026-02-07,05:59,60s+,Tobacco,에쎄 프라임,4500,3,Credit Card,Hongdae,13500
T01651,2026-01-31,22:06,50s,Tobacco,에쎄 프라임,4500,2,Points,Mapo,9000
T01652,2026-01-12,11:33,40s,Instant Food,컵누들,1800,3,Cash,Yeouido,5400
T01653,2026-02-10,06:11,30s,Alcohol,소주,2100,1,Mobile Pay,Yeouido,2100
T01654,2026-01-06,03:45,30s,Snack,포카칩,1700,3,Cash,Yeouido,5100
T01655,2026-02-03,18:21,50s,Alcohol,와인,15000,2,Mobile Pay,Sinsa,30000
T01656,2026-01-17,21:30,30s,Beverage,아이스 아메리카노,2500,3,Points,Sinsa,7500
T01657,2026-02-07,09:44,20s,Fresh Food,샌드위치,2800,1,Cash,Sinsa,2800
T01658,2026-01-22,01:30,10s,Fresh Food,샌드위치,2800,2,Credit Card,Hongdae,5600
T01659,2026-02-11,03:10,50s,Fresh Food,참치마요 삼각김밥,1200,3,Cash,Gangnam,3600
T01660,2026-02-12,07:47,10s,Fresh Food,샌드위치,2800,2,Mobile Pay,Gangnam,5600
T01661,2026-01-15,05:45,20s,Instant Food,신라면 소컵,1100,1,Cash,Sinsa,1100
T01662,2026-01-19,04:48,30s,Snack,초코빈,1200,3,Cash,Hongdae,3600
T01663,2026-01-11,20:09,40s,Alcohol,와인,15000,3,Points,Yeouido,45000
T01664,2026-01-29,18:01,10s,Instant Food,불닭볶음면 큰컵,1800,2,Points,Hongdae,3600
T01665,2026-01-03,13:38,30s,Fresh Food,혜자로운 도시락,5200,2,Points,Yeouido,10400
T01666,2026-01-21,05:37,20s,Fresh Food,참치마요 삼각김밥,1200,2,Points,Sinsa,2400
T01667,2026-02-05,05:51,30s,Fresh Food,참치마요 삼각김밥,1200,2,Points,Hongdae,2400
T01668,2026-02-14,03:53,10s,Beverage,에너지드링크,2200,2,Mobile Pay,Mapo,4400
T01669,2026-01-24,12:10,20s,Instant Food,불닭볶음면 큰컵,1800,1,Credit Card,Mapo,1800
T01670,2026-01-12,03:52,30s,Beverage,바나나우유,1700,3,Mobile Pay,Sinsa,5100
T01671,2026-01-17,11:51,20s,Instant Food,불닭볶음면 큰컵,1800,2,Points,Gangnam,3600
T01672,2026-01-13,02:36,20s,Alcohol,소주,2100,1,Cash,Hongdae,2100
T01673,2026-01-27,16:23,50s,Snack,빼빼로,1500,2,Credit Card,Gangnam,3000
T01674,2026-01-19,15:27,20s,Instant Food,신라면 소컵,1100,3,Mobile Pay,Gangnam,3300
T01675,2026-01-05,22:56,30s,Fresh Food,혜자로운 도시락,5200,2,Credit Card,Sinsa,10400
T01676,2026-01-19,14:44,40s,Alcohol,캔맥주 500ml,2800,3,Points,Sinsa,8400
T01677,2026-01-05,00:27,30s,Instant Food,불닭볶음면 큰컵,1800,1,Points,Hongdae,1800
T01678,2026-01-19,18:50,30s,Beverage,바나나우유,1700,2,Credit Card,Mapo,3400
T01679,2026-01-18,10:00,30s,Instant Food,신라면 소컵,1100,1,Mobile Pay,Gangnam,1100
T01680,2026-01-17,01:47,10s,Instant Food,컵누들,1800,3,Points,Sinsa,5400
T01681,2026-02-03,03:10,30s,Fresh Food,혜자로운 도시락,5200,2,Points,Hongdae,10400
T01682,2026-02-02,08:31,40s,Tobacco,메비우스,4500,1,Mobile Pay,Mapo,4500
T01683,2026-02-05,10:41,50s,Alcohol,와인,15000,1,Cash,Gangnam,15000
T01684,2026-02-09,17:51,20s,Instant Food,불닭볶음면 큰컵,1800,2,Credit Card,Hongdae,3600
T01685,2026-01-03,09:33,60s+,Snack,포카칩,1700,1,Cash,Mapo,1700
T01686,2026-02-09,21:30,30s,Instant Food,컵누들,1800,3,Credit Card,Gangnam,5400
T01687,2026-01-29,13:29,10s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Sinsa,3600
T01688,2026-02-08,06:52,20s,Fresh Food,샌드위치,2800,2,Cash,Hongdae,5600
T01689,2026-01-31,21:34,50s,Fresh Food,참치마요 삼각김밥,1200,3,Cash,Mapo,3600
T01690,2026-01-23,03:28,30s,Fresh Food,샌드위치,2800,3,Cash,Mapo,8400
T01691,2026-01-18,23:33,60s+,Fresh Food,혜자로운 도시락,5200,2,Cash,Sinsa,10400
T01692,2026-01-23,01:17,50s,Fresh Food,혜자로운 도시락,5200,3,Credit Card,Sinsa,15600
T01693,2026-01-23,08:50,20s,Fresh Food,혜자로운 도시락,5200,2,Cash,Hongdae,10400
T01694,2026-01-06,02:21,40s,Alcohol,와인,15000,1,Mobile Pay,Hongdae,15000
T01695,2026-01-27,20:11,20s,Beverage,바나나우유,1700,2,Cash,Sinsa,3400
T01696,2026-01-17,01:44,20s,Snack,초코빈,1200,1,Points,Yeouido,1200
T01697,2026-02-07,14:32,30s,Tobacco,메비우스,4500,1,Mobile Pay,Yeouido,4500
T01698,2026-02-10,21:36,40s,Alcohol,캔맥주 500ml,2800,1,Mobile Pay,Hongdae,2800
T01699,2026-01-02,00:09,60s+,Fresh Food,참치마요 삼각김밥,1200,1,Cash,Gangnam,1200
T01700,2026-01-02,11:42,60s+,Instant Food,신라면 소컵,1100,2,Credit Card,Yeouido,2200
T01701,2026-01-11,05:03,30s,Fresh Food,혜자로운 도시락,5200,1,Cash,Gangnam,5200
T01702,2026-01-14,02:32,20s,Fresh Food,참치마요 삼각김밥,1200,3,Points,Gangnam,3600
T01703,2026-02-12,23:17,30s,Fresh Food,샌드위치,2800,3,Credit Card,Gangnam,8400
T01704,2026-01-10,13:12,10s,Snack,빼빼로,1500,2,Cash,Gangnam,3000
T01705,2026-01-05,20:24,30s,Fresh Food,참치마요 삼각김밥,1200,1,Cash,Gangnam,1200
T01706,2026-02-15,18:54,20s,Beverage,바나나우유,1700,1,Mobile Pay,Gangnam,1700
T01707,2026-01-01,01:12,50s,Fresh Food,혜자로운 도시락,5200,2,Credit Card,Gangnam,10400
T01708,2026-02-08,21:07,10s,Beverage,바나나우유,1700,3,Credit Card,Mapo,5100
T01709,2026-01-27,11:24,40s,Instant Food,불닭볶음면 큰컵,1800,3,Credit Card,Mapo,5400
T01710,2026-02-03,07:25,20s,Instant Food,컵누들,1800,1,Mobile Pay,Hongdae,1800
T01711,2026-02-01,06:46,20s,Beverage,아이스 아메리카노,2500,3,Mobile Pay,Hongdae,7500
T01712,2026-01-08,20:48,10s,Snack,빼빼로,1500,2,Mobile Pay,Sinsa,3000
T01713,2026-01-19,03:07,20s,Snack,포카칩,1700,1,Mobile Pay,Gangnam,1700
T01714,2026-02-03,03:24,60s+,Fresh Food,참치마요 삼각김밥,1200,2,Points,Gangnam,2400
T01715,2026-01-02,20:58,30s,Fresh Food,혜자로운 도시락,5200,1,Points,Hongdae,5200
T01716,2026-02-05,19:13,40s,Alcohol,소주,2100,3,Mobile Pay,Yeouido,6300
T01717,2026-01-06,23:09,20s,Instant Food,불닭볶음면 큰컵,1800,2,Mobile Pay,Hongdae,3600
T01718,2026-02-13,23:21,20s,Alcohol,소주,2100,3,Mobile Pay,Yeouido,6300
T01719,2026-01-16,05:20,10s,Instant Food,불닭볶음면 큰컵,1800,1,Points,Mapo,1800
T01720,2026-01-19,20:33,10s,Snack,빼빼로,1500,1,Points,Yeouido,1500
T01721,2026-01-10,12:30,20s,Beverage,아이스 아메리카노,2500,2,Credit Card,Yeouido,5000
T01722,2026-01-20,03:22,10s,Beverage,에너지드링크,2200,2,Credit Card,Yeouido,4400
T01723,2026-01-12,22:04,30s,Tobacco,메비우스,4500,3,Mobile Pay,Yeouido,13500
T01724,2026-01-31,00:30,30s,Beverage,아이스 아메리카노,2500,2,Points,Gangnam,5000
T01725,2026-02-05,00:15,30s,Tobacco,에쎄 프라임,4500,2,Mobile Pay,Mapo,9000
T01726,2026-02-02,05:07,50s,Alcohol,와인,15000,2,Cash,Yeouido,30000
T01727,2026-01-17,19:41,40s,Instant Food,컵누들,1800,1,Credit Card,Mapo,1800
T01728,2026-01-01,10:00,40s,Tobacco,메비우스,4500,3,Credit Card,Yeouido,13500
T01729,2026-02-09,15:03,20s,Fresh Food,참치마요 삼각김밥,1200,1,Cash,Gangnam,1200
T01730,2026-02-04,21:26,20s,Tobacco,에쎄 프라임,4500,1,Cash,Mapo,4500
T01731,2026-02-02,11:46,20s,Alcohol,캔맥주 500ml,2800,2,Points,Hongdae,5600
T01732,2026-01-19,23:11,50s,Beverage,에너지드링크,2200,3,Mobile Pay,Sinsa,6600
T01733,2026-01-19,16:28,10s,Instant Food,컵누들,1800,1,Points,Sinsa,1800
T01734,2026-01-11,05:25,30s,Fresh Food,참치마요 삼각김밥,1200,3,Credit Card,Gangnam,3600
T01735,2026-01-24,19:44,30s,Beverage,바나나우유,1700,2,Mobile Pay,Yeouido,3400
T01736,2026-01-31,10:35,50s,Tobacco,에쎄 프라임,4500,2,Mobile Pay,Hongdae,9000
T01737,2026-01-25,07:59,20s,Fresh Food,샌드위치,2800,1,Cash,Yeouido,2800
T01738,2026-01-30,20:40,20s,Beverage,에너지드링크,2200,3,Mobile Pay,Sinsa,6600
T01739,2026-02-01,07:36,10s,Fresh Food,혜자로운 도시락,5200,2,Credit Card,Mapo,10400
T01740,2026-02-06,15:47,30s,Instant Food,불닭볶음면 큰컵,1800,2,Mobile Pay,Gangnam,3600
T01741,2026-01-26,17:49,30s,Beverage,바나나우유,1700,1,Points,Yeouido,1700
T01742,2026-02-06,07:43,20s,Beverage,에너지드링크,2200,1,Cash,Gangnam,2200
T01743,2026-01-15,01:41,30s,Fresh Food,혜자로운 도시락,5200,3,Credit Card,Sinsa,15600
T01744,2026-01-16,10:42,50s,Beverage,바나나우유,1700,3,Mobile Pay,Hongdae,5100
T01745,2026-02-04,22:29,20s,Fresh Food,샌드위치,2800,3,Cash,Gangnam,8400
T01746,2026-01-06,01:44,20s,Fresh Food,샌드위치,2800,3,Mobile Pay,Hongdae,8400
T01747,2026-01-16,03:01,40s,Fresh Food,샌드위치,2800,3,Points,Yeouido,8400
T01748,2026-01-30,10:35,20s,Alcohol,캔맥주 500ml,2800,2,Credit Card,Mapo,5600
T01749,2026-02-01,09:09,20s,Instant Food,컵누들,1800,2,Mobile Pay,Sinsa,3600
T01750,2026-01-08,18:38,20s,Beverage,아이스 아메리카노,2500,3,Points,Hongdae,7500
T01751,2026-02-04,19:06,40s,Beverage,아이스 아메리카노,2500,2,Cash,Yeouido,5000
T01752,2026-01-28,07:17,40s,Snack,초코빈,1200,3,Cash,Yeouido,3600
T01753,2026-01-06,20:13,10s,Instant Food,컵누들,1800,3,Cash,Mapo,5400
T01754,2026-01-12,15:18,30s,Alcohol,캔맥주 500ml,2800,1,Cash,Gangnam,2800
T01755,2026-01-15,20:54,40s,Snack,초코빈,1200,3,Mobile Pay,Mapo,3600
T01756,2026-02-14,05:06,10s,Instant Food,신라면 소컵,1100,2,Cash,Gangnam,2200
T01757,2026-01-22,20:35,60s+,Snack,초코빈,1200,2,Mobile Pay,Sinsa,2400
T01758,2026-01-01,05:37,10s,Fresh Food,참치마요 삼각김밥,1200,1,Credit Card,Sinsa,1200
T01759,2026-02-10,11:05,30s,Alcohol,소주,2100,2,Credit Card,Sinsa,4200
T01760,2026-02-14,16:16,40s,Fresh Food,혜자로운 도시락,5200,3,Points,Gangnam,15600
T01761,2026-01-09,00:40,30s,Fresh Food,혜자로운 도시락,5200,3,Credit Card,Sinsa,15600
T01762,2026-02-07,12:06,10s,Beverage,아이스 아메리카노,2500,2,Points,Hongdae,5000
T01763,2026-01-11,04:45,40s,Tobacco,에쎄 프라임,4500,2,Credit Card,Sinsa,9000
T01764,2026-02-11,05:18,50s,Alcohol,캔맥주 500ml,2800,3,Cash,Hongdae,8400
T01765,2026-01-17,17:08,20s,Tobacco,메비우스,4500,2,Points,Yeouido,9000
T01766,2026-01-18,03:19,20s,Alcohol,와인,15000,1,Cash,Mapo,15000
T01767,2026-02-15,13:24,20s,Beverage,아이스 아메리카노,2500,1,Cash,Mapo,2500
T01768,2026-02-14,03:36,20s,Tobacco,메비우스,4500,3,Cash,Hongdae,13500
T01769,2026-01-05,16:17,10s,Instant Food,컵누들,1800,3,Mobile Pay,Sinsa,5400
T01770,2026-01-18,20:29,10s,Fresh Food,혜자로운 도시락,5200,3,Points,Yeouido,15600
T01771,2026-01-19,02:40,20s,Fresh Food,샌드위치,2800,1,Cash,Hongdae,2800
T01772,2026-01-07,11:42,10s,Beverage,에너지드링크,2200,1,Mobile Pay,Yeouido,2200
T01773,2026-01-23,12:11,40s,Alcohol,와인,15000,1,Credit Card,Yeouido,15000
T01774,2026-01-11,09:37,30s,Alcohol,캔맥주 500ml,2800,1,Mobile Pay,Mapo,2800
T01775,2026-02-14,03:11,50s,Instant Food,신라면 소컵,1100,1,Credit Card,Gangnam,1100
T01776,2026-01-24,19:53,20s,Tobacco,에쎄 프라임,4500,3,Cash,Mapo,13500
T01777,2026-02-07,17:43,10s,Fresh Food,샌드위치,2800,2,Points,Hongdae,5600
T01778,2026-01-26,06:01,20s,Alcohol,캔맥주 500ml,2800,3,Credit Card,Hongdae,8400
T01779,2026-02-08,08:31,50s,Tobacco,메비우스,4500,3,Cash,Mapo,13500
T01780,2026-01-17,21:54,20s,Snack,초코빈,1200,1,Points,Gangnam,1200
T01781,2026-01-23,05:45,40s,Alcohol,와인,15000,2,Mobile Pay,Sinsa,30000
T01782,2026-02-12,21:35,10s,Beverage,아이스 아메리카노,2500,1,Points,Sinsa,2500
T01783,2026-01-19,23:45,20s,Instant Food,불닭볶음면 큰컵,1800,1,Cash,Sinsa,1800
T01784,2026-01-09,00:25,10s,Beverage,에너지드링크,2200,2,Mobile Pay,Yeouido,4400
T01785,2026-02-03,01:01,20s,Tobacco,에쎄 프라임,4500,3,Points,Yeouido,13500
T01786,2026-01-18,13:21,10s,Instant Food,불닭볶음면 큰컵,1800,3,Credit Card,Gangnam,5400
T01787,2026-02-09,07:01,20s,Fresh Food,혜자로운 도시락,5200,2,Mobile Pay,Gangnam,10400
T01788,2026-01-13,10:40,40s,Instant Food,신라면 소컵,1100,2,Mobile Pay,Mapo,2200
T01789,2026-01-01,05:20,40s,Alcohol,소주,2100,3,Credit Card,Sinsa,6300
T01790,2026-02-12,19:34,60s+,Beverage,에너지드링크,2200,2,Points,Yeouido,4400
T01791,2026-02-03,00:48,40s,Alcohol,캔맥주 500ml,2800,1,Points,Yeouido,2800
T01792,2026-01-07,11:25,40s,Snack,빼빼로,1500,2,Cash,Mapo,3000
T01793,2026-01-18,22:13,10s,Instant Food,컵누들,1800,1,Mobile Pay,Mapo,1800
T01794,2026-01-25,13:08,50s,Alcohol,소주,2100,3,Points,Sinsa,6300
T01795,2026-01-07,23:42,40s,Alcohol,캔맥주 500ml,2800,3,Points,Yeouido,8400
T01796,2026-02-07,01:43,30s,Alcohol,캔맥주 500ml,2800,2,Mobile Pay,Mapo,5600
T01797,2026-01-27,21:05,40s,Alcohol,와인,15000,2,Mobile Pay,Hongdae,30000
T01798,2026-01-03,03:16,40s,Alcohol,소주,2100,1,Points,Mapo,2100
T01799,2026-02-15,16:31,20s,Fresh Food,샌드위치,2800,3,Mobile Pay,Mapo,8400
T01800,2026-01-07,22:39,10s,Beverage,바나나우유,1700,1,Points,Hongdae,1700
T01801,2026-01-05,22:58,60s+,Beverage,바나나우유,1700,3,Cash,Sinsa,5100
T01802,2026-01-04,05:16,40s,Snack,빼빼로,1500,3,Credit Card,Hongdae,4500
T01803,2026-01-23,15:14,10s,Instant Food,신라면 소컵,1100,2,Cash,Gangnam,2200
T01804,2026-01-08,16:57,20s,Beverage,바나나우유,1700,2,Points,Gangnam,3400
T01805,2026-01-23,23:00,60s+,Tobacco,메비우스,4500,2,Mobile Pay,Hongdae,9000
T01806,2026-01-07,06:19,30s,Alcohol,소주,2100,1,Mobile Pay,Yeouido,2100
T01807,2026-02-07,04:07,10s,Snack,포카칩,1700,2,Cash,Mapo,3400
T01808,2026-02-15,17:12,20s,Tobacco,메비우스,4500,2,Points,Gangnam,9000
T01809,2026-01-22,00:42,20s,Snack,빼빼로,1500,2,Credit Card,Mapo,3000
T01810,2026-02-06,04:12,40s,Fresh Food,샌드위치,2800,3,Mobile Pay,Mapo,8400
T01811,2026-01-17,03:31,50s,Alcohol,캔맥주 500ml,2800,2,Cash,Gangnam,5600
T01812,2026-01-25,02:34,20s,Snack,포카칩,1700,2,Mobile Pay,Hongdae,3400
T01813,2026-01-31,09:55,40s,Tobacco,메비우스,4500,1,Credit Card,Mapo,4500
T01814,2026-01-21,14:20,10s,Instant Food,불닭볶음면 큰컵,1800,3,Cash,Gangnam,5400
T01815,2026-01-17,15:59,20s,Alcohol,캔맥주 500ml,2800,1,Credit Card,Mapo,2800
T01816,2026-01-17,12:54,30s,Alcohol,캔맥주 500ml,2800,3,Cash,Mapo,8400
T01817,2026-01-02,19:29,30s,Beverage,아이스 아메리카노,2500,1,Points,Hongdae,2500
T01818,2026-02-12,11:55,20s,Fresh Food,샌드위치,2800,1,Cash,Sinsa,2800
T01819,2026-01-03,16:30,40s,Fresh Food,혜자로운 도시락,5200,3,Cash,Gangnam,15600
T01820,2026-02-07,15:54,50s,Beverage,바나나우유,1700,1,Credit Card,Yeouido,1700
T01821,2026-01-23,17:38,50s,Alcohol,캔맥주 500ml,2800,1,Credit Card,Hongdae,2800
